47,1481,474
47,1481,710
47,1481,488
47,1481,452
47,1481,465
47,1481,479
47,1481,453
47,1620,535
48,1634,508
48,1634,528
48,1634,738
48,1634,496
48,1634,495
48,1634,724
48,1634,516
48,1634,636
48,1634,587
48,1634,491
49,1680,516
49,1680,569
49,1680,510
49,1680,540
49,1680,499
49,1680,514
49,1680,554
49,1680,518
49,1680,524
49,1680,687
50,1682,549
50,1682,825
50,1682,523
50,1682,592
50,1682,525
50,1682,543
50,1700,762
50,1700,524
50,1700,513
50,1700,516
51,1724,538
51,1724,554
51,1724,532
51,1724,521
51,1724,540
51,1724,549
51,1724,555
51,1724,763
51,1724,543
51,1724,538
52,1726,558
52,1726,537
52,1726,542
52,1726,555
52,1726,600
52,1726,555
52,1726,563
52,1726,545
52,1726,567
52,1726,551
53,1741,583
53,1941,600
53,1941,646
53,1941,659
53,1941,613
53,1941,628
53,1941,798
53,1941,668
53,1941,596
53,1941,604
54,1949,632
54,1949,615
54,1949,663
54,1949,813
54,1949,690
54,1949,610
54,1949,739
54,1949,619
54,1949,995
54,1949,639
55,1987,804
55,1987,626
55,1987,608
55,1987,618
55,1987,743
55,1987,616
55,1987,608
55,1987,644
55,1662,552
55,1662,553
56,1664,539
56,1664,558
56,1664,514
56,1664,547
56,1664,571
56,1664,555
56,1664,536
56,1664,536
56,1664,523
56,1664,529
57,1706,606
57,1706,547
57,1706,601
57,1706,544
57,1706,551
57,1706,552
57,1706,560
57,1706,546
57,1706,558
57,1706,560
58,1755,582
58,1755,611
58,1755,562
58,1755,607
58,1755,589
58,2075,915
58,2075,670
58,2075,665
58,2075,725
58,2075,844
59,2106,820
59,2106,787
59,2106,692
59,2106,694
59,2106,697
59,2106,715
59,2106,842
59,2106,687
59,2106,695
59,2106,701
60,2128,723
60,2128,722
60,2128,716
60,2128,710
60,2128,702
60,2128,712
60,2128,708
60,2128,786
60,2128,708
60,2128,701
61,2143,748
61,2143,714
61,1895,648
61,1895,640
61,1895,629
61,1895,690
61,1895,625
61,1895,652
61,1895,647
61,1895,658
62,1959,674
62,1959,652
62,1959,640
62,1959,655
62,1959,706
62,1959,659
62,1959,665
62,1959,655
62,1959,651
62,1959,734
63,1961,851
63,1961,734
63,1961,727
63,1961,676
63,1961,755
63,1961,724
63,1961,680
63,1961,682
63,1961,663
63,1961,621
64,1928,689
64,1928,831
64,1928,672
64,1928,663
64,1928,658
64,1928,685
64,1928,666
64,1928,697
64,1928,696
64,1928,769
65,1989,729
65,1989,702
65,1989,715
65,1989,702
65,1989,719
65,1989,687
65,1989,708
65,1989,691
65,1989,700
65,1989,702
66,2027,954
66,2027,727
66,2027,878
66,2027,762
66,2027,711
66,2027,734
66,2027,805
66,2027,712
66,2372,816
66,2372,813
67,2411,864
67,2411,904
67,2411,865
67,2411,837
67,2411,848
67,2411,852
67,2411,831
67,2411,832
67,2411,868
67,2411,948
68,2449,900
68,2449,867
68,2449,850
68,2449,835
68,2449,1110
68,2449,923
68,2449,879
68,2449,864
68,2449,917
68,2449,869
69,2475,898
69,2475,860
69,2475,924
69,2475,909
69,2475,858
69,2189,818
69,2189,787
69,2189,921
69,2189,803
69,2189,857
70,2220,845
70,2220,827
70,2220,833
70,2220,813
70,2220,808
70,2220,825
70,2220,851
70,2220,810
70,2220,821
70,2220,836
71,2242,841
71,2242,843
71,2242,841
71,2242,873
71,2242,879
71,2242,851
71,2242,853
71,2242,881
71,2242,848
71,2242,829
72,2296,1028
72,2296,907
72,2150,831
72,2150,837
72,2150,791
72,2150,830
72,2150,797
72,2150,881
72,2150,830
72,2150,836
73,2182,855
73,2182,865
73,2182,810
73,2182,857
73,2182,818
73,2182,827
73,2182,896
73,2182,1288
73,2182,886
73,2182,843
74,2194,839
74,2194,873
74,2194,859
74,2194,915
74,2194,837
74,2194,826
74,2194,850
74,2194,884
74,2194,827
74,2191,883
75,2249,1137
75,2249,861
75,2249,876
75,2249,881
75,2249,891
75,2249,935
75,2249,856
75,2249,875
75,2249,857
75,2249,879
76,2286,908
76,2286,904
76,2286,904
76,2286,887
76,2286,980
76,2286,950
76,2286,902
76,2286,882
76,2286,899
76,2286,905
77,2343,1370
77,2343,914
77,2343,927
77,2343,1009
77,2343,957
77,2434,1074
77,2434,947
77,2434,955
77,2434,1203
77,2434,912
78,2447,985
78,2447,975
78,2447,1169
78,2447,990
78,2447,1002
78,2447,1043
78,2447,967
78,2447,961
78,2447,1144
78,2447,944
79,2479,1024
79,2479,1071
79,2479,1006
79,2479,1121
79,2479,1023
79,2479,1168
79,2479,1001
79,2479,965
79,2479,1065
79,2479,1011
80,2541,1045
80,2541,1049
80,2516,1045
80,2516,1076
80,2516,1053
80,2516,1131
80,2516,994
80,2516,1055
80,2516,1047
80,2516,1021
81,2529,1189
81,2529,1033
81,2529,1170
81,2529,1043
81,2529,1023
81,2529,1017
81,2529,1034
81,2529,1030
81,2529,1050
81,2529,1038
82,2536,1072
82,2536,1219
82,2536,1069
82,2536,1063
82,2536,1107
82,2536,1335
82,2536,1055
82,2536,1148
82,2536,1079
82,2536,1051
83,2594,1105
83,2930,1404
83,2930,1492
83,2930,1288
83,2930,1257
83,2930,1238
83,2930,1215
83,2930,1183
83,2930,1199
83,2930,1222
84,2978,1234
84,2978,1269
84,2978,1222
84,2978,1256
84,2978,1291
84,2978,1241
84,2978,1758
84,2978,1499
84,2978,1279
84,2978,1287
85,3032,1279
85,3032,1224
85,3032,1326
85,3032,1239
85,3032,1458
85,3032,1253
85,3032,1248
85,3032,1224
85,2778,1201
85,2778,1290
86,2792,1204
86,2792,1257
86,2792,1147
86,2792,1189
86,2792,1182
86,2792,1222
86,2792,1873
86,2792,1159
86,2792,1218
86,2792,1206
87,2810,1229
87,2810,1281
87,2810,1199
87,2810,1236
87,2810,1313
87,2810,1233
87,2810,1252
87,2810,1329
87,2810,1219
87,2810,1221
88,2815,1242
88,2815,1266
88,2815,1223
88,2910,1265
88,2910,1326
88,2910,1393
88,2910,1311
88,2910,1250
88,2910,1311
88,2910,1328
89,2927,1335
89,2927,1406
89,2927,1284
89,2927,1242
89,2927,1269
89,2927,1349
89,2927,1592
89,2927,1193
89,2927,1690
89,2927,1348
90,2935,1298
90,2935,1539
90,2935,1577
90,2935,1271
90,2935,1276
90,2935,1315
90,2935,1299
90,2935,1352
90,2935,1284
90,2881,1516
91,2919,1298
91,2919,1304
91,2919,1360
91,2919,1578
91,2919,1275
91,2919,1649
91,2919,2000
91,2919,1307
91,2919,1269
91,2919,1300
92,2964,1415
92,2964,1328
92,2964,1371
92,2964,1335
92,2964,1328
92,2964,1371
92,2964,1302
92,2964,1383
92,2964,1317
92,2964,1636
93,2977,1379
93,2977,1332
93,2977,1358
93,2977,1349
93,2977,1401
93,2977,1511
93,3139,1452
93,3139,1410
93,3139,1390
93,3139,1397
94,3193,1428
94,3193,1489
94,3193,1476
94,3193,1463
94,3193,1478
94,3193,1660
94,3193,1494
94,3193,1459
94,3193,1433
94,3193,1429
95,3193,1455
95,3193,1453
95,3193,1517
95,3193,1722
95,3193,1757
95,3193,1441
95,3193,1445
95,3193,1667
95,3193,2203
95,3193,2153
96,3249,1432
96,3249,1526
96,2990,1381
96,2990,1398
96,2990,1360
96,2990,1389
96,2990,1421
96,2990,1421
96,2990,1395
96,2990,1390
97,3026,1556
97,3026,1406
97,3026,1388
97,3026,1411
97,3026,1396
97,3026,1405
97,3026,1619
97,3026,1434
97,3026,1408
97,3026,1410
98,3065,1649
98,3065,1511
98,3065,1702
98,3065,1586
98,3065,1436
98,3065,1619
98,3065,1477
98,3065,1441
98,3284,1964
98,3284,1536
99,3295,1627
99,3295,1596
99,3295,1629
99,3295,1600
99,3295,1598
99,3295,1855
99,3295,1495
99,3295,1636
99,3295,1737
99,3295,1596
100,3330,1654
100,3330,1812
100,3330,1579
100,3330,1868
100,3330,1593
100,3330,1594
100,3330,1658
100,3330,1594
100,3330,1609
100,3330,1619
101,3378,1769
101,3378,1727
101,3378,1658
101,3290,1597
101,3290,1590
101,3290,1602
101,3290,1609
101,3290,1579
101,3290,1773
101,3290,1692
102,3338,1678
102,3338,1706
102,3338,1723
102,3338,1747
102,3338,1652
102,3338,1899
102,3338,1814
102,3338,1884
102,3338,1736
102,3338,1640
103,3387,1797
103,3387,2307
103,3387,1780
103,3387,1870
103,3387,1752
103,3387,1651
103,3387,2069
103,3387,1709
103,3387,1620
103,3451,1722
104,3487,1803
104,3487,1801
104,3487,3005
104,3487,1980
104,3487,1975
104,3487,1716
104,3487,2004
104,3487,1745
104,3487,1719
104,3487,1759
105,3543,1851
105,3543,1993
105,3543,1734
105,3543,2145
105,3543,2032
105,3543,1804
105,3543,1738
105,3543,1738
105,3543,2142
105,3543,1834
106,3602,2199
106,3602,1793
106,3602,2329
106,3602,1862
106,3602,1912
106,3510,1772
106,3510,1833
106,3510,1723
106,3510,1908
106,3510,2531
107,3555,1993
107,3555,1950
107,3555,1771
107,3555,1784
107,3555,1898
107,3555,1822
107,3555,2061
107,3555,2110
107,3555,1890
107,3555,1806
108,3583,1843
108,3583,1878
108,3583,1895
108,3583,1859
108,3583,2239
108,3583,1854
108,3583,1780
108,3583,2287
108,3583,2057
108,3583,1816
109,3646,2275
109,3484,1813
109,3484,1874
109,3484,2201
109,3484,1845
109,3484,2019
109,3484,1825
109,3484,1763
109,3484,1799
109,3484,1946
110,3528,1824
110,3528,1826
110,3528,1803
110,3528,1821
110,3528,1901
110,3528,1829
110,3528,1803
110,3528,1813
110,3528,1796
110,3528,1804
111,3587,2289
111,3587,2229
111,3587,1843
111,3587,1953
111,3587,1830
111,3587,2168
111,3587,1963
111,3587,1851
111,3587,1983
111,3522,2245
112,3565,2356
112,3565,2040
112,3565,1914
112,3565,1821
112,3565,1854
112,3565,2133
112,3565,2142
112,3565,1842
112,3565,2118
112,3565,1929
113,3620,2017
113,3620,1985
113,3620,1980
113,3620,2054
113,3620,1880
113,3620,2174
113,3620,1953
113,3620,1899
113,3620,1910
113,3620,2270
114,3628,1955
114,3628,1973
114,3628,2341
114,3628,1919
114,3628,2159
114,3628,1960
114,3628,2910
114,3754,2029
114,3754,2008
114,3754,2447
115,3809,2569
115,3809,2040
115,3809,2005
115,3809,2277
115,3809,2282
115,3809,2280
115,3809,2123
115,3809,2177
115,3809,2701
115,3809,2092
116,3865,2080
116,3865,2069
116,3865,2540
116,3865,2466
116,3865,2088
116,3865,2119
116,3865,2094
116,3865,2078
116,3865,2551
116,3865,2071
117,3917,2143
117,3917,2096
117,3917,2115
117,3917,2501
117,3917,2095
117,3462,1847
117,3462,1959
117,3462,1858
117,3462,1962
117,3462,1860
118,3482,2001
118,3482,1925
118,3482,2110
118,3482,2410
118,3482,2759
118,3482,2330
118,3482,1953
118,3482,1962
118,3482,2310
118,3482,1927
119,3491,1944
119,3491,1910
119,3491,2241
119,3491,1916
119,3491,2426
119,3491,1989
119,3491,1891
119,3491,2338
119,3491,1894
119,3491,2075
120,3501,2182
120,3501,1979
120,3501,1999
120,3501,1946
120,3501,1935
120,3501,1992
120,3501,1938
120,4070,2347
120,4070,3051
120,4070,2272
121,4123,2323
121,4123,2311
121,4123,2271
121,4123,2269
121,4123,2289
121,4123,2372
121,4123,2287
121,4123,2346
121,4123,2282
121,4123,2276
122,4162,3070
122,4162,3221
122,4162,3256
122,4162,2474
122,4162,3260
122,4162,2732
122,4162,2348
122,4162,2391
122,4162,2425
122,4162,2370
123,4180,2942
123,4180,2558
123,4180,2444
123,4180,2421
123,4022,2268
123,4022,2435
123,4022,2566
123,4022,2764
123,4022,2385
123,4022,2386
124,4071,2357
124,4071,2310
124,4071,3804
124,4071,2812
124,4071,2426
124,4071,2270
124,4071,2351
124,4071,2593
124,4071,2621
124,4071,2418
125,4088,2354
125,4088,2314
125,4088,2333
125,4088,2309
125,4088,2798
125,4088,2725
125,4088,2344
125,4088,2791
125,4088,2948
125,4088,2664
126,4132,2446
126,4132,2788
126,4132,2399
126,4132,2855
126,4132,2416
126,4132,2437
126,4101,2499
126,4101,2408
126,4101,2592
126,4101,2475
127,4140,2783
127,4140,3037
127,4140,2394
127,4140,2430
127,4140,2439
127,4140,2419
127,4140,2387
127,4140,2470
127,4140,2505
127,4140,2583
128,4190,2673
128,4190,2850
128,4190,2842
128,4190,2834
128,4190,2676
128,4190,2815
128,4190,2548
128,4190,2520
128,4190,2653
128,4190,2646
129,4251,3020
129,4251,2808
129,4251,2668
129,4251,2599
129,4251,2534
129,4251,2585
129,4501,2642
129,4501,2806
129,4501,2707
129,4501,2615
130,4530,3066
130,4530,2501
130,4530,2696
130,4530,2670
130,4530,3368
130,4530,3256
130,4530,2633
130,4530,2746
130,4530,2675
130,4530,2691
131,4541,2800
131,4541,2824
131,4541,2674
131,4541,2735
131,4541,2765
131,4541,2764
131,4541,2770
131,4541,2693
131,4541,2678
131,4541,2689
132,4574,2724
132,4574,3181
132,4574,3455
132,4574,2857
132,4574,2808
132,4574,2739
132,4574,3329
132,4730,3508
132,4730,2860
132,4730,2848
133,4772,3292
133,4772,2934
133,4772,2904
133,4772,2870
133,4772,3511
133,4772,2898
133,4772,3289
133,4772,2943
133,4772,2840
133,4772,3324
134,4823,3287
134,4823,3475
134,4823,3010
134,4823,2937
134,4823,3258
134,4823,3008
134,4823,3824
134,4823,3864
134,4823,3483
134,4823,4264
135,4855,3625
135,4855,3401
135,4855,2939
135,4855,4355
135,4855,3113
135,4855,3533
135,4570,3934
135,4570,3437
135,4570,2853
135,4570,2843
136,4580,3603
136,4580,2809
136,4580,3466
136,4580,2907
136,4580,3494
136,4580,3647
136,4580,3711
136,4580,2823
136,4580,2820
136,4580,3418
137,4616,3453
137,4616,3835
137,4616,3483
137,4616,3530
137,4616,2823
137,4616,2859
137,4616,3500
137,4616,3603
137,4616,2845
137,4616,2829
138,4634,2960
138,4634,3163
138,4634,3523
138,4634,3195
138,4349,3049
138,4349,2975
138,4349,2734
138,4349,2766
138,4349,4170
138,4349,2806
139,4379,3132
139,4379,3144
139,4379,3504
139,4379,3286
139,4379,3163
139,4379,2972
139,4379,2733
139,4379,2755
139,4379,3308
139,4379,3001
140,4422,2817
140,4422,2865
140,4422,3581
140,4422,2803
140,4422,3394
140,4422,2829
140,4422,2776
140,4422,2826
140,4422,2784
140,4422,3181
141,4481,2846
141,4481,3902
141,4481,2865
141,4481,3215
141,4481,4060
141,4174,2682
141,4174,3055
141,4174,2604
141,4174,2733
141,4174,2658
142,4188,2751
142,4188,2935
142,4188,2692
142,4188,2917
142,4188,2727
142,4188,2746
142,4188,2660
142,4188,2683
142,4188,2850
142,4188,3039
143,4195,2787
143,4195,3227
143,4195,2786
143,4195,2806
143,4195,2845
143,4195,2796
143,5215,3131
143,5215,3886
143,5215,4050
143,5215,3526
144,5256,3476
144,5256,3736
144,5256,3489
144,5256,3411
144,5256,3363
144,5256,3437
144,5256,3330
144,5256,3402
144,5256,4175
144,5256,3334
145,5303,3506
145,5303,3499
145,4900,3438
145,4900,3835
145,4900,3831
145,4900,3658
145,4900,3860
145,4900,3521
145,4900,3872
145,4900,3747
146,4963,3280
146,4963,3216
146,4963,3890
146,4963,3383
146,4963,3873
146,4963,3230
146,4963,3226
146,4963,3248
146,4963,3417
146,4963,3437
147,4968,3317
147,4968,3309
147,4968,3215
147,4968,3448
147,4968,3558
147,4968,3151
147,4968,3198
147,4968,3208
147,4968,3265
147,4968,3275
148,4581,3003
148,4581,3603
148,4581,3636
148,4581,2935
148,4581,3060
148,4581,2996
148,4581,3213
148,4581,3108
148,4581,3000
148,4581,3848
149,4591,3814
149,4591,3679
149,4591,3413
149,4591,3024
149,4591,3244
149,4591,3029
149,4591,3780
149,4591,3751
149,4591,3035
149,4591,2904
150,4626,3781
150,4626,3133
150,4626,3090
150,4626,7264
150,4626,3406
150,4626,3144
150,4626,3483
150,4857,3228
150,4857,3550
150,4857,3353
151,4914,3440
151,4914,3523
151,4914,3293
151,4914,3412
151,4914,4196
151,4914,4990
151,4914,3420
151,4914,3777
151,4914,4058
151,4914,3685
152,4944,3508
152,4944,3932
152,4944,3395
152,4944,3356
152,4944,3353
152,4944,3334
152,4944,3676
152,4944,3959
152,4944,3582
152,4944,3319
153,4977,3493
153,4977,3357
153,5039,3581
153,5039,3873
153,5039,3723
153,5039,3431
153,5039,3708
153,5039,3442
153,5039,3503
153,5039,3476
154,5081,4188
154,5081,4265
154,5081,4727
154,5081,4503
154,5081,3481
154,5081,3450
154,5081,3506
154,5081,3532
154,5081,4314
154,5081,3451
155,5123,3565
155,5123,3616
155,5123,3751
155,5123,3929
155,5123,4464
155,5123,3567
155,5123,3570
155,4953,3907
155,4953,3495
155,4953,3385
156,4971,4292
156,4971,3489
156,4971,3458
156,4971,4078
156,4971,4163
156,4971,3474
156,4971,3649
156,4971,4011
156,4971,3429
156,4971,3480
157,5014,3819
157,5014,3507
157,5014,3697
157,5014,3510
157,5014,3461
157,5014,3475
157,5014,3571
157,5014,3499
157,5014,3446
157,5014,3970
158,5074,3582
158,5195,3644
158,5195,3695
158,5195,3641
158,5195,3845
158,5195,3590
158,5195,4298
158,5195,4366
158,5195,3635
158,5195,3617
159,5257,4675
159,5257,3644
159,5257,3707
159,5257,3714
159,5257,3733
159,5257,3627
159,5257,4476
159,5257,3635
159,5257,3942
159,5257,3778
160,5273,3787
160,5273,3788
160,5273,4151
160,5273,4976
160,5273,3777
160,5273,3743
160,5273,3835
160,4877,3487
160,4877,3491
160,4877,3722
161,4931,3626
161,4931,3663
161,4931,3653
161,4931,3547
161,4931,3538
161,4931,4405
161,4931,3496
161,4931,3542
161,4931,4037
161,4931,4125
162,4968,3648
162,4968,4266
162,4968,3553
162,4968,3508
162,4968,3526
162,4968,4054
162,4968,4299
162,4968,4194
162,4968,3565
162,4968,5135
163,5003,3629
163,5003,3599
163,5298,3897
163,5298,4559
163,5298,4168
163,5298,4733
163,5298,3959
163,5298,3845
163,5298,4416
163,5298,3854
164,5337,4685
164,5337,3836
164,5337,5499
164,5337,4852
164,5337,4559
164,5337,4147
164,5337,3894
164,5337,3851
164,5337,4609
164,5337,4090
165,5341,3890
165,5341,4616
165,5341,4048
165,5341,3914
165,5341,4610
165,5341,3928
165,4978,3663
165,4978,5053
165,4978,4301
165,4978,4250
166,5031,4351
166,5031,3712
166,5031,3738
166,5031,3833
166,5031,5278
166,5031,3908
166,5031,3683
166,5031,4117
166,5031,3958
166,5031,3679
167,5059,4456
167,5059,4504
167,5059,4752
167,5059,3700
167,5059,4811
167,5059,3731
167,5059,3694
167,5570,5110
167,5570,4929
167,5570,4127
168,5581,5834
168,5581,6007
168,5581,5880
168,5581,5089
168,5581,4153
168,5581,5096
168,5581,4981
168,5581,4704
168,5581,4756
168,5581,4420
169,5596,4262
169,5596,5254
169,5596,4121
169,5596,4131
169,5596,4185
169,5596,4136
169,5596,4306
169,5596,4168
169,5596,4217
169,5596,4247
170,5609,4187
170,5056,3890
170,5056,3876
170,5056,4217
170,5056,3831
170,5056,3779
170,5056,4502
170,5056,3755
170,5056,4528
170,5056,4027
171,5090,4068
171,5090,4650
171,5090,4023
171,5090,4504
171,5090,4109
171,5090,3924
171,5090,3992
171,5090,3842
171,5090,4331
171,5090,3863
172,5148,3903
172,5148,3884
172,5148,4350
172,5148,4983
172,5148,3973
172,5421,5199
172,5421,5272
172,5421,4147
172,5421,5320
172,5421,4093
173,5448,4168
173,5448,5045
173,5448,4203
173,5448,4347
173,5448,4541
173,5448,4141
173,5448,4231
173,5448,5380
173,5448,4009
173,5448,4604
174,5507,4184
174,5507,4354
174,5507,4213
174,5507,4338
174,5507,4249
174,5507,5321
174,5507,4726
174,5507,4239
174,5507,4489
174,5760,5706
175,5773,6256
175,5773,5682
175,5773,4685
175,5773,6053
175,5773,4775
175,5773,4408
175,5773,4515
175,5773,5547
175,5773,4459
175,5773,5376
176,5786,6059
176,5786,4557
176,5786,5625
176,5786,5193
176,5786,5426
176,5786,4492
176,5786,4544
176,5517,5306
176,5517,5499
176,5517,6791
177,5552,5751
177,5552,4897
177,5552,4341
177,5552,4331
177,5552,4429
177,5552,4883
177,5552,4929
177,5552,4781
177,5552,5158
177,5552,5180
178,5606,5194
178,5606,4974
178,5606,4962
178,5606,5370
178,5606,4583
178,5606,4377
178,5606,4720
178,5606,4378
178,5606,4386
178,5825,4982
179,5855,4705
179,5855,6375
179,5855,5665
179,5855,4783
179,5855,4924
179,5855,5325
179,5855,4636
179,5855,5496
179,5855,4466
179,5855,4573
180,5903,5621
180,5903,4666
180,5903,5250
180,5903,4682
180,5903,5002
180,5903,4659
180,5903,4856
180,5903,4642
180,5903,5093
180,5903,5338
181,5905,4685
181,5905,4686
181,5905,4735
181,5791,5067
181,5791,4563
181,5791,4660
181,5791,4590
181,5791,4660
181,5791,5660
181,5791,4622
182,5828,5779
182,5828,4710
182,5828,4646
182,5828,5254
182,5828,5488
182,5828,4991
182,5828,4640
182,5828,4607
182,5828,5571
182,5828,5615
183,5890,4746
183,5890,5792
183,5890,5438
183,5890,4864
183,5890,4737
183,5890,4874
183,5890,7068
183,5890,5992
183,5971,5845
183,5971,5880
184,5975,4794
184,5975,5565
184,5975,6712
184,5975,5056
184,5975,5848
184,5975,5603
184,5975,4940
184,5975,4850
184,5975,4856
184,5975,4794
185,6036,6246
185,6036,5862
185,6036,5871
185,6036,4969
185,6036,5375
185,6036,4845
185,6036,4860
185,6036,4899
185,6036,4958
185,6036,6748
186,6089,4949
186,5963,6097
186,5963,4885
186,5963,5053
186,5963,5437
186,5963,4889
186,5963,4995
186,5963,5706
186,5963,5813
186,5963,4976
187,6020,4883
187,6020,6344
187,6020,5485
187,6020,5027
187,6020,4911
187,6020,4898
187,6020,4961
187,6020,5012
187,6020,4892
187,6020,4964
188,6052,5985
188,5941,5804
188,5941,4941
188,5941,5463
188,5941,5752
188,5941,5162
188,5941,5562
188,5941,4928
188,5941,4818
188,5941,4936
189,5964,6550
189,5964,6587
189,5964,5793
